force,x,y,strain,Z1,Z2,Z3,Z4,Z5,Z6,Z1-Z4,Z2-Z6,Z3-Z5,Tforce
1.5,2,-1,10,2119000,3784800,4025000,2237500,3850000,4347000,-118500,-562200,175000,1.49E+00
1.5,2,-1,10,2119000,3796200,4025000,2225000,3862500,4358500,-106000,-562300,162500,1.50E+00
1.5,2,-1,10,2119000,3784800,4037500,2237500,3850000,4358500,-118500,-573700,187500,1.51E+00
1.5,2,-1,10,2119000,3807600,4037500,2237500,3862500,4347000,-118500,-539400,175000,1.50E+00
1.5,2,-1,10,2119000,3784800,4025000,2237500,3875000,4370000,-118500,-585200,150000,1.50E+00
1.5,2,-1,10,2119000,3773400,4037500,2225000,3837500,4347000,-106000,-573600,200000,1.50E+00
1.5,2,-1,10,2119000,3796200,4037500,2225000,3862500,4358500,-106000,-562300,175000,1.50E+00
1.5,2,-1,10,2119000,3784800,4025000,2225000,3850000,4370000,-106000,-585200,175000,1.50E+00
1.5,2,-1,10,2119000,3796200,4050000,2225000,3850000,4370000,-106000,-573800,200000,1.49E+00
1.5,2,-1,10,2119000,3784800,4025000,2225000,3850000,4358500,-106000,-573700,175000,1.49E+00
1.5,2,-1,10,2119000,3796200,4050000,2225000,3862500,4335500,-106000,-539300,187500,1.49E+00
1.5,2,-1,10,2106000,3773400,4025000,2237500,3862500,4370000,-131500,-596600,162500,1.49E+00
1.5,2,-1,10,2119000,3773400,4050000,2225000,3850000,4347000,-106000,-573600,200000,1.49E+00
1.5,2,-1,10,2119000,3773400,4037500,2225000,3875000,4370000,-106000,-596600,162500,1.50E+00
1.5,2,-1,10,2119000,3796200,4037500,2225000,3850000,4347000,-106000,-550800,187500,1.50E+00
1.5,2,-1,10,2119000,3784800,4037500,2237500,3862500,4370000,-118500,-585200,175000,1.50E+00
1.5,2,-1,10,2119000,3796200,4037500,2225000,3850000,4358500,-106000,-562300,187500,1.49E+00
1.5,2,-1,10,2119000,3807600,4037500,2237500,3850000,4358500,-118500,-550900,187500,1.50E+00
1.5,2,-1,10,2119000,3784800,4025000,2225000,3862500,4358500,-106000,-573700,162500,1.49E+00
1.5,2,-1,10,2119000,3807600,4037500,2225000,3850000,4358500,-106000,-550900,187500,1.49E+00
1.5,2,-1,10,2119000,3784800,4025000,2237500,3862500,4358500,-118500,-573700,162500,1.49E+00
1.5,2,-1,10,2119000,3784800,4025000,2225000,3862500,4335500,-106000,-550700,162500,1.49E+00
1.5,2,-1,10,2119000,3784800,4037500,2237500,3850000,4358500,-118500,-573700,187500,1.49E+00
1.5,2,-1,10,2119000,3773400,4025000,2225000,3850000,4358500,-106000,-585100,175000,1.50E+00
1.5,2,-1,10,2119000,3796200,4050000,2237500,3850000,4347000,-118500,-550800,200000,1.50E+00
1.5,2,-1,10,2119000,3773400,4025000,2225000,3850000,4370000,-106000,-596600,175000,1.51E+00
1.5,2,-1,10,2119000,3796200,4025000,2225000,3862500,4347000,-106000,-550800,162500,1.50E+00
1.5,2,-1,10,2119000,3784800,4012500,2237500,3862500,4358500,-118500,-573700,150000,1.50E+00
1.5,2,-1,10,2119000,3784800,4037500,2225000,3850000,4347000,-106000,-562200,187500,1.50E+00
1.5,2,-1,10,2119000,3784800,4025000,2237500,3862500,4358500,-118500,-573700,162500,1.50E+00
1.5,2,-1,10,2106000,3773400,4037500,2225000,3850000,4370000,-119000,-596600,187500,1.50E+00
1.5,2,-1,10,2119000,3807600,4037500,2225000,3837500,4358500,-106000,-550900,200000,1.49E+00
1.5,1,-2,10,2080000,3651200,4050000,2100000,3762500,4312500,-20000,-661300,287500,1.53E+00
1.5,1,-2,10,2093000,3651200,4050000,2100000,3750000,4312500,-7000,-661300,300000,1.54E+00
1.5,1,-2,10,2093000,3640000,4050000,2087500,3762500,4324000,5500,-684000,287500,1.53E+00
1.5,1,-2,10,2093000,3662400,4062500,2087500,3762500,4312500,5500,-650100,300000,1.53E+00
1.5,1,-2,10,2093000,3651200,4037500,2087500,3750000,4324000,5500,-672800,287500,1.54E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3762500,4312500,5500,-661300,287500,1.54E+00
1.5,1,-2,10,2093000,3651200,4037500,2087500,3762500,4324000,5500,-672800,275000,1.54E+00
1.5,1,-2,10,2093000,3651200,4037500,2087500,3737500,4324000,5500,-672800,300000,1.54E+00
1.5,1,-2,10,2093000,3662400,4050000,2100000,3762500,4324000,-7000,-661600,287500,1.53E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3762500,4301000,5500,-649800,287500,1.54E+00
1.5,1,-2,10,2106000,3662400,4050000,2100000,3762500,4312500,6000,-650100,287500,1.54E+00
1.5,1,-2,10,2093000,3651200,4037500,2087500,3762500,4312500,5500,-661300,275000,1.54E+00
1.5,1,-2,10,2106000,3651200,4062500,2087500,3750000,4312500,18500,-661300,312500,1.54E+00
1.5,1,-2,10,2093000,3651200,4037500,2087500,3775000,4335500,5500,-684300,262500,1.54E+00
1.5,1,-2,10,2093000,3662400,4037500,2087500,3762500,4312500,5500,-650100,275000,1.54E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4324000,18500,-661600,287500,1.53E+00
1.5,1,-2,10,2106000,3662400,4037500,2087500,3762500,4312500,18500,-650100,275000,1.52E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3762500,4312500,18500,-661300,287500,1.52E+00
1.5,1,-2,10,2106000,3651200,4037500,2087500,3750000,4312500,18500,-661300,287500,1.52E+00
1.5,1,-2,10,2093000,3662400,4062500,2100000,3762500,4312500,-7000,-650100,300000,1.52E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3762500,4324000,18500,-672800,287500,1.52E+00
1.5,1,-2,10,2106000,3662400,4075000,2100000,3762500,4324000,6000,-661600,312500,1.52E+00
1.5,1,-2,10,2106000,3651200,4037500,2087500,3762500,4324000,18500,-672800,275000,1.53E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3762500,4301000,18500,-649800,287500,1.52E+00
1.5,1,-2,10,2093000,3662400,4037500,2087500,3775000,4335500,5500,-673100,262500,1.52E+00
1.5,1,-2,10,2106000,3673600,4062500,2100000,3775000,4301000,6000,-627400,287500,1.52E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3750000,4324000,18500,-672800,300000,1.51E+00
1.5,1,-2,10,2106000,3662400,4062500,2087500,3762500,4312500,18500,-650100,300000,1.51E+00
1.5,1,-2,10,2106000,3651200,4062500,2100000,3762500,4324000,6000,-672800,300000,1.51E+00
1.5,1,-2,10,2106000,3662400,4062500,2087500,3762500,4312500,18500,-650100,300000,1.51E+00
1.5,1,-2,10,2093000,3651200,4050000,2100000,3762500,4324000,-7000,-672800,287500,1.51E+00
1.5,1,-2,10,2106000,3651200,4037500,2087500,3762500,4301000,18500,-649800,275000,1.52E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3762500,4335500,18500,-684300,287500,1.53E+00
1.5,1,-2,10,2106000,3662400,4050000,2100000,3750000,4312500,6000,-650100,300000,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3775000,4324000,18500,-661600,275000,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4312500,18500,-650100,287500,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2100000,3762500,4324000,6000,-661600,287500,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4312500,18500,-650100,300000,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2100000,3775000,4324000,6000,-661600,275000,1.52E+00
1.5,1,-2,10,2106000,3651200,4037500,2087500,3750000,4312500,18500,-661300,287500,1.51E+00
1.5,1,-2,10,2093000,3662400,4050000,2100000,3762500,4312500,-7000,-650100,287500,1.51E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3750000,4312500,18500,-661300,300000,1.52E+00
1.5,1,-2,10,2106000,3673600,4050000,2100000,3762500,4324000,6000,-650400,287500,1.51E+00
1.5,1,-2,10,2093000,3640000,4050000,2087500,3762500,4312500,5500,-672500,287500,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4312500,18500,-650100,287500,1.51E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3750000,4324000,18500,-672800,300000,1.50E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4312500,18500,-650100,287500,1.52E+00
1.5,1,-2,10,2093000,3662400,4037500,2087500,3762500,4324000,5500,-661600,275000,1.51E+00
1.5,1,-2,10,2106000,3662400,4062500,2087500,3750000,4312500,18500,-650100,312500,1.51E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3750000,4312500,18500,-661300,300000,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4301000,18500,-638600,300000,1.52E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3762500,4324000,18500,-672800,287500,1.51E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3762500,4289500,18500,-638300,287500,1.51E+00
1.5,1,-2,10,2106000,3673600,4050000,2087500,3762500,4324000,18500,-650400,287500,1.51E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3750000,4312500,18500,-661300,300000,1.51E+00
1.5,1,-2,10,2106000,3640000,4062500,2087500,3762500,4324000,18500,-684000,300000,1.52E+00
1.5,1,-2,10,2106000,3662400,4037500,2087500,3750000,4312500,18500,-650100,287500,1.51E+00
1.5,1,-2,10,2093000,3651200,4062500,2087500,3750000,4312500,5500,-661300,312500,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4301000,18500,-638600,300000,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4312500,18500,-650100,287500,1.51E+00
1.5,1,-2,10,2106000,3640000,4037500,2087500,3762500,4324000,18500,-684000,275000,1.52E+00
1.5,1,-2,10,2106000,3662400,4062500,2100000,3750000,4324000,6000,-661600,312500,1.52E+00
1.5,1,-2,10,2106000,3640000,4062500,2087500,3750000,4335500,18500,-695500,312500,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4312500,18500,-650100,287500,1.51E+00
1.5,1,-2,10,2093000,3651200,4050000,2100000,3762500,4312500,-7000,-661300,287500,1.51E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3750000,4301000,5500,-649800,300000,1.51E+00
1.5,1,-2,10,2106000,3673600,4050000,2100000,3775000,4312500,6000,-638900,275000,1.51E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3750000,4324000,18500,-672800,300000,1.52E+00
1.5,1,-2,10,2106000,3662400,4062500,2100000,3762500,4301000,6000,-638600,300000,1.51E+00
1.5,1,-2,10,2106000,3651200,4037500,2087500,3762500,4335500,18500,-684300,275000,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2100000,3762500,4301000,6000,-638600,287500,1.52E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3762500,4312500,5500,-661300,287500,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4312500,18500,-650100,300000,1.52E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3762500,4312500,5500,-661300,287500,1.53E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4324000,18500,-661600,287500,1.53E+00
1.5,1,-2,10,2106000,3651200,4050000,2100000,3762500,4301000,6000,-649800,287500,1.52E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3750000,4312500,18500,-661300,300000,1.53E+00
1.5,1,-2,10,2093000,3662400,4062500,2087500,3775000,4324000,5500,-661600,287500,1.53E+00
1.5,1,-2,10,2093000,3651200,4037500,2087500,3750000,4312500,5500,-661300,287500,1.53E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4312500,18500,-650100,287500,1.52E+00
1.5,1,-2,10,2093000,3640000,4050000,2087500,3762500,4324000,5500,-684000,287500,1.53E+00
1.5,1,-2,10,2093000,3662400,4037500,2087500,3750000,4301000,5500,-638600,287500,1.53E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3762500,4324000,18500,-672800,287500,1.51E+00
1.5,1,-2,10,2106000,3662400,4037500,2087500,3762500,4301000,18500,-638600,275000,1.53E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3775000,4301000,18500,-638600,275000,1.52E+00
1.5,1,-2,10,2093000,3640000,4050000,2087500,3762500,4312500,5500,-672500,287500,1.52E+00
1.5,1,-2,10,2106000,3662400,4037500,2087500,3750000,4312500,18500,-650100,287500,1.53E+00
1.5,1,-2,10,2093000,3662400,4050000,2087500,3775000,4312500,5500,-650100,275000,1.52E+00
1.5,1,-2,10,2106000,3640000,4050000,2087500,3762500,4312500,18500,-672500,287500,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4312500,18500,-650100,287500,1.52E+00
1.5,1,-2,10,2093000,3651200,4025000,2087500,3762500,4301000,5500,-649800,262500,1.52E+00
1.5,1,-2,10,2106000,3673600,4062500,2087500,3750000,4312500,18500,-638900,312500,1.52E+00
1.5,1,-2,10,2093000,3662400,4050000,2087500,3750000,4312500,5500,-650100,300000,1.52E+00
1.5,1,-2,10,2093000,3651200,4037500,2087500,3762500,4312500,5500,-661300,275000,1.51E+00
1.5,1,-2,10,2106000,3662400,4062500,2087500,3762500,4312500,18500,-650100,300000,1.52E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3762500,4312500,5500,-661300,287500,1.52E+00
1.5,1,-2,10,2093000,3662400,4037500,2087500,3762500,4301000,5500,-638600,275000,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4312500,18500,-650100,287500,1.52E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3762500,4312500,5500,-661300,287500,1.51E+00
1.5,1,-2,10,2093000,3651200,4062500,2087500,3762500,4301000,5500,-649800,300000,1.51E+00
1.5,1,-2,10,2093000,3651200,4037500,2087500,3762500,4324000,5500,-672800,275000,1.51E+00
1.5,1,-2,10,2093000,3662400,4050000,2087500,3750000,4324000,5500,-661600,300000,1.52E+00
1.5,1,-2,10,2106000,3673600,4062500,2087500,3762500,4289500,18500,-615900,300000,1.51E+00
1.5,1,-2,10,2093000,3640000,4050000,2087500,3750000,4301000,5500,-661000,300000,1.51E+00
1.5,1,-2,10,2106000,3662400,4037500,2087500,3750000,4312500,18500,-650100,287500,1.51E+00
1.5,1,-2,10,2093000,3662400,4050000,2087500,3775000,4301000,5500,-638600,275000,1.51E+00
1.5,1,-2,10,2093000,3662400,4050000,2087500,3750000,4312500,5500,-650100,300000,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4289500,18500,-627100,300000,1.51E+00
1.5,1,-2,10,2093000,3662400,4050000,2087500,3762500,4312500,5500,-650100,287500,1.51E+00
1.5,1,-2,10,2093000,3662400,4050000,2087500,3762500,4324000,5500,-661600,287500,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4312500,18500,-650100,287500,1.51E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3762500,4312500,5500,-661300,287500,1.52E+00
1.5,1,-2,10,2093000,3662400,4050000,2087500,3750000,4312500,5500,-650100,300000,1.51E+00
1.5,1,-2,10,2106000,3662400,4062500,2087500,3737500,4312500,18500,-650100,325000,1.51E+00
1.5,1,-2,10,2093000,3662400,4050000,2087500,3762500,4301000,5500,-638600,287500,1.51E+00
1.5,1,-2,10,2093000,3651200,4037500,2087500,3750000,4301000,5500,-649800,287500,1.52E+00
1.5,1,-2,10,2106000,3662400,4062500,2087500,3750000,4289500,18500,-627100,312500,1.52E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3762500,4312500,5500,-661300,287500,1.52E+00
1.5,1,-2,10,2093000,3651200,4037500,2087500,3762500,4312500,5500,-661300,275000,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4324000,18500,-661600,300000,1.52E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3762500,4312500,18500,-661300,287500,1.52E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3762500,4312500,5500,-661300,287500,1.52E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3750000,4312500,18500,-661300,300000,1.53E+00
1.5,1,-2,10,2106000,3662400,4062500,2087500,3762500,4289500,18500,-627100,300000,1.52E+00
1.5,1,-2,10,2093000,3651200,4062500,2087500,3775000,4324000,5500,-672800,287500,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4312500,18500,-650100,300000,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4312500,18500,-650100,287500,1.50E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3775000,4312500,5500,-661300,275000,1.51E+00
1.5,1,-2,10,2093000,3640000,4050000,2087500,3750000,4312500,5500,-672500,300000,1.51E+00
1.5,1,-2,10,2106000,3673600,4062500,2087500,3750000,4324000,18500,-650400,312500,1.51E+00
1.5,1,-2,10,2093000,3662400,4050000,2100000,3775000,4301000,-7000,-638600,275000,1.50E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3762500,4324000,18500,-672800,287500,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4312500,18500,-650100,300000,1.51E+00
1.5,1,-2,10,2093000,3662400,4062500,2087500,3762500,4301000,5500,-638600,300000,1.50E+00
1.5,1,-2,10,2093000,3651200,4062500,2100000,3762500,4301000,-7000,-649800,300000,1.51E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3762500,4312500,5500,-661300,287500,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4312500,18500,-650100,300000,1.51E+00
1.5,1,-2,10,2106000,3662400,4062500,2087500,3762500,4312500,18500,-650100,300000,1.51E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3775000,4312500,18500,-661300,275000,1.51E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3762500,4312500,18500,-661300,287500,1.52E+00
1.5,1,-2,10,2106000,3673600,4062500,2087500,3762500,4301000,18500,-627400,300000,1.52E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3775000,4312500,5500,-661300,275000,1.51E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3762500,4312500,5500,-661300,287500,1.52E+00
1.5,1,-2,10,2106000,3662400,4062500,2087500,3762500,4301000,18500,-638600,300000,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4301000,18500,-638600,300000,1.50E+00
1.5,1,-2,10,2106000,3651200,4062500,2087500,3762500,4324000,18500,-672800,300000,1.51E+00
1.5,1,-2,10,2093000,3651200,4062500,2087500,3762500,4312500,5500,-661300,300000,1.51E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3750000,4324000,5500,-672800,300000,1.51E+00
1.5,1,-2,10,2106000,3673600,4050000,2087500,3762500,4312500,18500,-638900,287500,1.50E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4301000,18500,-638600,300000,1.51E+00
1.5,1,-2,10,2093000,3662400,4062500,2087500,3775000,4312500,5500,-650100,287500,1.51E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3762500,4312500,18500,-661300,287500,1.51E+00
1.5,1,-2,10,2106000,3662400,4062500,2087500,3750000,4301000,18500,-638600,312500,1.51E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3750000,4312500,5500,-661300,300000,1.51E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3750000,4324000,18500,-672800,300000,1.50E+00
1.5,1,-2,10,2106000,3651200,4075000,2087500,3762500,4289500,18500,-638300,312500,1.50E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3775000,4324000,18500,-672800,275000,1.51E+00
1.5,1,-2,10,2106000,3651200,4037500,2087500,3762500,4312500,18500,-661300,275000,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4312500,18500,-650100,287500,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4324000,18500,-661600,287500,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4312500,18500,-650100,287500,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4312500,18500,-650100,300000,1.51E+00
1.5,1,-2,10,2093000,3673600,4062500,2087500,3750000,4301000,5500,-627400,312500,1.52E+00
1.5,1,-2,10,2093000,3640000,4050000,2087500,3775000,4312500,5500,-672500,275000,1.51E+00
1.5,1,-2,10,2106000,3651200,4037500,2087500,3762500,4324000,18500,-672800,275000,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4312500,18500,-650100,287500,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4301000,18500,-638600,300000,1.51E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3750000,4301000,18500,-649800,300000,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4324000,18500,-661600,300000,1.50E+00
1.5,1,-2,10,2093000,3651200,4037500,2087500,3750000,4312500,5500,-661300,287500,1.49E+00
1.5,1,-2,10,2106000,3662400,4062500,2087500,3762500,4312500,18500,-650100,300000,1.50E+00
1.5,1,-2,10,2093000,3651200,4050000,2087500,3762500,4312500,5500,-661300,287500,1.51E+00
1.5,1,-2,10,2093000,3640000,4050000,2087500,3775000,4324000,5500,-684000,275000,1.52E+00
1.5,1,-2,10,2106000,3662400,4037500,2087500,3762500,4324000,18500,-661600,275000,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4312500,18500,-650100,300000,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3775000,4312500,18500,-650100,275000,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4312500,18500,-650100,287500,1.51E+00
1.5,1,-2,10,2093000,3662400,4050000,2087500,3775000,4312500,5500,-650100,275000,1.52E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3762500,4324000,18500,-672800,287500,1.52E+00
1.5,1,-2,10,2106000,3673600,4050000,2087500,3762500,4312500,18500,-638900,287500,1.52E+00
1.5,1,-2,10,2106000,3662400,4075000,2087500,3750000,4301000,18500,-638600,325000,1.51E+00
1.5,1,-2,10,2093000,3662400,4050000,2087500,3762500,4312500,5500,-650100,287500,1.52E+00
1.5,1,-2,10,2093000,3651200,4062500,2087500,3762500,4312500,5500,-661300,300000,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4324000,18500,-661600,287500,1.51E+00
1.5,1,-2,10,2106000,3673600,4062500,2087500,3762500,4301000,18500,-627400,300000,1.51E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4301000,18500,-638600,287500,1.53E+00
1.5,1,-2,10,2093000,3662400,4050000,2087500,3762500,4324000,5500,-661600,287500,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4301000,18500,-638600,287500,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3750000,4301000,18500,-638600,300000,1.52E+00
1.5,1,-2,10,2106000,3662400,4062500,2087500,3762500,4312500,18500,-650100,300000,1.52E+00
1.5,1,-2,10,2106000,3651200,4050000,2100000,3775000,4312500,6000,-661300,275000,1.53E+00
1.5,1,-2,10,2106000,3651200,4050000,2087500,3762500,4312500,18500,-661300,287500,1.52E+00
1.5,1,-2,10,2106000,3662400,4050000,2087500,3762500,4312500,18500,-650100,287500,1.52E+00
1.5,1,-2,10,2106000,3662400,4062500,2087500,3750000,4289500,18500,-627100,312500,1.53E+00
1.5,1,-2,10,2093000,3640000,4062500,2087500,3762500,4324000,5500,-684000,300000,1.52E+00
1.5,1,-2,10,2106000,3662400,4037500,2087500,3762500,4312500,18500,-650100,275000,1.51E+00
